date,country,state,city,ibgeID,newCases,totalCases
2020-03-31,Brazil,BA,Camaçari/BA,2905701,1,2
2020-03-31,Brazil,RJ,Petrópolis/RJ,3303906,1,5
2020-03-31,Brazil,RS,São Leopoldo/RS,4318705,1,4
2020-03-31,Brazil,ES,Cariacica/ES,3201308,3,6
2020-03-31,Brazil,MA,São Luís/MA,2111300,21,51
2020-03-31,Brazil,SP,Osasco/SP,3534401,19,33
2020-03-31,Brazil,SP,São José dos Campos/SP,3549904,4,9
2020-03-31,Brazil,SP,Mogi das Cruzes/SP,3530607,1,10
2020-03-31,Brazil,MT,Cuiabá/MT,5103403,6,18
2020-03-31,Brazil,SP,Taboão da Serra/SP,3552809,9,12
2020-03-31,Brazil,SP,Caieiras/SP,3509007,6,9
2020-03-31,Brazil,RO,Porto Velho/RO,1100205,1,7
2020-03-31,Brazil,RR,Boa Vista/RR,1400100,6,19
2020-03-31,Brazil,RN,Mossoró/RN,2408003,1,17
2020-03-31,Brazil,SC,Blumenau/SC,4202404,5,19
2020-03-31,Brazil,SP,FORA DO ESTADO/SP,35,3,18
2020-03-31,Brazil,SP,Embu/SP,3515004,3,7
2020-03-31,Brazil,RJ,São Gonçalo/RJ,3304904,2,9
2020-03-31,Brazil,BA,Brumado/BA,2904605,3,4
2020-03-31,Brazil,PR,Cascavel/PR,4104808,2,10
2020-03-31,Brazil,ES,Serra/ES,3205002,1,14
2020-03-31,Brazil,PR,Telêmaco Borba/PR,4127106,1,2
2020-03-31,Brazil,SP,ESTRANGEIRO/SP,35,3,31
2020-03-31,Brazil,RJ,Volta Redonda/RJ,3306305,1,12
2020-03-31,Brazil,GO,Valparaíso de Goiás/GO,5221858,1,3
2020-03-31,Brazil,PA,Ananindeua/PA,1500800,1,6
2020-03-31,Brazil,SP,NÃO ESPECIFICADA/SP,35,4,13
2020-03-31,Brazil,PR,Campo Mourão/PR,4104303,1,3
2020-03-31,Brazil,BA,Ilhéus/BA,2913606,4,6
2020-03-31,Brazil,BA,Alagoinhas/BA,2900702,2,3
2020-03-31,Brazil,SP,Ribeirão Preto/SP,3543402,1,6
2020-03-31,Brazil,SP,Arujá/SP,3503901,1,2
2020-03-31,Brazil,AM,Manacapuru/AM,1302504,2,4
2020-03-31,Brazil,PE,Fernando de Noronha/PE,2605459,1,2
2020-03-31,Brazil,PE,São Lourenço da Mata/PE,2613701,2,3
2020-03-31,Brazil,SC,Brusque/SC,4202909,1,3
2020-03-31,Brazil,ES,Guarapari/ES,3202405,1,2
2020-03-31,Brazil,TO,Araguaína/TO,1702109,1,3
2020-03-31,Brazil,PR,São José dos Pinhais/PR,4125506,2,3
2020-03-31,Brazil,RJ,Maricá/RJ,3302700,1,2
2020-03-31,Brazil,AM,Itacoatiara/AM,1301902,2,4
2020-03-31,Brazil,MG,NÃO ESPECIFICADA/MG,31,0,3
2020-03-31,Brazil,SP,Itapevi/SP,3522505,5,6
2020-03-31,Brazil,SP,Jandira/SP,3525003,1,2
2020-03-31,Brazil,SP,Piracicaba/SP,3538709,2,5
2020-03-31,Brazil,SP,Santos/SP,3548500,13,14
2020-03-31,Brazil,MT,Rondonópolis/MT,5107602,1,4
2020-03-31,Brazil,MG,Alfenas/MG,3101607,1,1
2020-03-31,Brazil,PA,Abaetetuba/PA,1500107,1,1
2020-03-31,Brazil,RS,Capão do Leão/RS,4304663,1,1
2020-03-31,Brazil,RS,Cachoeirinha/RS,4303103,1,1
2020-03-31,Brazil,GO,Paranaiguara/GO,5216304,1,1
2020-03-31,Brazil,PE,Ipubi/PE,2607307,1,1
2020-03-31,Brazil,AM,NÃO ESPECIFICADA/AM,13,1,1
2020-03-31,Brazil,PR,Lapa/PR,4113205,1,1
2020-03-31,Brazil,PR,Quatro Barras/PR,4120804,1,1
2020-03-31,Brazil,PR,Francisco Beltrão/PR,4108403,1,1
2020-03-31,Brazil,PR,Verê/PR,4128609,1,1
2020-03-31,Brazil,BA,Barra/BA,2902708,1,1
2020-03-31,Brazil,BA,Candeias/BA,2906501,1,1
2020-03-31,Brazil,BA,Itajuípe/BA,2915502,3,3
2020-03-31,Brazil,BA,Coaraci/BA,2908002,1,1
2020-03-31,Brazil,BA,NÃO ESPECIFICADA/BA,29,1,1
2020-03-31,Brazil,BA,Nova Soure/BA,2922904,1,1
2020-03-31,Brazil,BA,Medeiros Neto/BA,2921104,1,1
2020-03-31,Brazil,PA,Tucuruí/PA,1508100,1,1
2020-03-31,Brazil,PA,Marituba/PA,1504422,1,1
2020-03-31,Brazil,RS,São Domingos do Sul/RS,4318051,1,1
2020-03-31,Brazil,ES,Viana/ES,3205101,1,1
2020-03-31,Brazil,SP,Votuporanga/SP,3557105,1,1
2020-03-31,Brazil,SP,Votorantim/SP,3557006,1,1
2020-03-31,Brazil,SP,São Vicente/SP,3551009,1,1
2020-03-31,Brazil,SP,Vinhedo/SP,3556701,1,1
2020-03-31,Brazil,SP,São José do Rio Pardo/SP,3549706,1,1
2020-03-31,Brazil,SP,Santa Isabel/SP,3546801,1,1
2020-03-31,Brazil,SP,Salto de Pirapora/SP,3545308,1,1
2020-03-31,Brazil,SP,Pirajuí/SP,3538907,1,1
2020-03-31,Brazil,SP,Lençóis Paulista/SP,3526803,1,1
2020-03-31,Brazil,SP,Araçatuba/SP,3502804,1,1
2020-03-31,Brazil,SP,Americana/SP,3501608,2,2
2020-03-31,Brazil,SP,Matão/SP,3529302,1,1
2020-03-31,Brazil,SP,Cachoeira Paulista/SP,3508603,1,1
2020-03-31,Brazil,SP,Guarujá/SP,3518701,1,1
2020-03-31,Brazil,SP,Itapecerica da Serra/SP,3522208,3,3
2020-03-31,Brazil,SP,Itaquaquecetuba/SP,3523107,1,1
2020-03-31,Brazil,SP,Franco da Rocha/SP,3516408,3,3
2020-03-31,Brazil,SP,Mogi Guaçu/SP,3530706,1,1
2020-03-31,Brazil,MS,Alcinópolis/MS,5000252,1,1
2020-03-31,Brazil,MS,Nova Andradina/MS,5006200,2,2
2020-03-31,Brazil,CE,Santa Quitéria/CE,2312205,1,1
2020-03-31,Brazil,RJ,São Pedro da Aldeia/RJ,3305208,1,1
2020-03-31,Brazil,RJ,Macaé/RJ,3302403,1,1
2020-03-31,Brazil,MG,Divinópolis/MG,3122306,0,9
2020-03-31,Brazil,RS,Campo Bom/RS,4303905,0,2
2020-03-31,Brazil,RS,Caxias do Sul/RS,4305108,0,13
2020-03-31,Brazil,PR,Cianorte/PR,4105508,0,7
2020-03-31,Brazil,MG,Ipatinga/MG,3131307,0,1
2020-03-31,Brazil,GO,Rio Verde/GO,5218805,0,7
2020-03-31,Brazil,SC,Joinville/SC,4209102,0,14
2020-03-31,Brazil,SC,Rancho Queimado/SC,4214300,0,2
2020-03-31,Brazil,PE,ESTRANGEIRO/PE,26,0,3
2020-03-31,Brazil,MG,Patrocínio/MG,3148103,0,1
2020-03-31,Brazil,ES,Linhares/ES,3203205,0,4
2020-03-31,Brazil,SC,Braço do Norte/SC,4202800,0,12
2020-03-31,Brazil,MG,Coronel Fabriciano/MG,3119401,0,1
2020-03-31,Brazil,CE,Aquiraz/CE,2301000,0,13
2020-03-31,Brazil,MG,Belo Horizonte/MG,3106200,0,163
2020-03-31,Brazil,GO,Anápolis/GO,5201108,0,4
2020-03-31,Brazil,BA,Porto Seguro/BA,2925303,0,10
2020-03-31,Brazil,PE,Belo Jardim/PE,2601706,0,1
2020-03-31,Brazil,PE,Jaboatão dos Guararapes/PE,2607901,0,6
2020-03-31,Brazil,BA,Prado/BA,2925501,0,3
2020-03-31,Brazil,AC,Rio Branco/AC,1200401,0,34
2020-03-31,Brazil,MG,Nova Lima/MG,3144805,0,19
2020-03-31,Brazil,MG,Sete Lagoas/MG,3167202,0,2
2020-03-31,Brazil,MG,Uberlândia/MG,3170206,0,10
2020-03-31,Brazil,PR,Campo Largo/PR,4104204,0,3
2020-03-31,Brazil,TO,Palmas/TO,1721000,0,9
2020-03-31,Brazil,GO,Jataí/GO,5211909,0,2
2020-03-31,Brazil,GO,Aparecida de Goiânia/GO,5201405,0,2
2020-03-31,Brazil,SC,Balneário Camboriú/SC,4202008,0,9
2020-03-31,Brazil,PR,Foz do Iguaçu/PR,4108304,0,10
2020-03-31,Brazil,SE,Propriá/SE,2805703,0,2
2020-03-31,Brazil,RJ,Guapimirim/RJ,3301850,0,1
2020-03-31,Brazil,SP,Jaguariúna/SP,3524709,0,1
2020-03-31,Brazil,MG,Uberaba/MG,3170107,0,3
2020-03-31,Brazil,SC,Tubarão/SC,4218707,0,9
2020-03-31,Brazil,SC,ESTRANGEIRO/SC,42,0,3
2020-03-31,Brazil,CE,Sobral/CE,2312908,0,5
2020-03-31,Brazil,RS,Serafina Corrêa/RS,4320404,0,3
2020-03-31,Brazil,RS,Torres/RS,4321501,0,7
2020-03-31,Brazil,RS,Farroupilha/RS,4307906,0,1
2020-03-31,Brazil,SC,São José/SC,4216602,0,10
2020-03-31,Brazil,MS,Sidrolândia/MS,5007901,0,1
2020-03-31,Brazil,BA,Lauro de Freitas/BA,2919207,0,11
2020-03-31,Brazil,RJ,Miguel Pereira/RJ,3302908,0,1
2020-03-31,Brazil,RS,Bagé/RS,4301602,0,15
2020-03-31,Brazil,RS,Alvorada/RS,4300604,0,2
2020-03-31,Brazil,RS,Erechim/RS,4307005,0,3
2020-03-31,Brazil,RS,Sant'Ana do Livramento/RS,4317103,0,4
2020-03-31,Brazil,PI,Teresina/PI,2211001,0,16
2020-03-31,Brazil,SP,Taubaté/SP,3554102,0,1
2020-03-31,Brazil,SP,Suzano/SP,3552502,0,1
2020-03-31,Brazil,RO,Ji-Paraná/RO,1100122,0,1
2020-03-31,Brazil,CE,Juazeiro do Norte/CE,2307304,0,1
2020-03-31,Brazil,CE,NÃO ESPECIFICADA/CE,23,0,2
2020-03-31,Brazil,SC,Itajaí/SC,4208203,0,18
2020-03-31,Brazil,SC,Navegantes/SC,4211306,0,3
2020-03-31,Brazil,SC,Pomerode/SC,4213203,0,1
2020-03-31,Brazil,SC,Jaraguá do Sul/SC,4208906,0,3
2020-03-31,Brazil,SC,Imbituba/SC,4207304,0,5
2020-03-31,Brazil,SC,Chapecó/SC,4204202,0,5
2020-03-31,Brazil,PR,Guaíra/PR,4108809,0,2
2020-03-31,Brazil,RS,Ivoti/RS,4310801,0,3
2020-03-31,Brazil,RS,Charqueadas/RS,4305355,0,1
2020-03-31,Brazil,RS,Taquara/RS,4321204,0,1
2020-03-31,Brazil,RS,Dois Irmãos/RS,4306403,0,1
2020-03-31,Brazil,RS,Eldorado do Sul/RS,4306767,0,1
2020-03-31,Brazil,RS,Canoas/RS,4304606,0,8
2020-03-31,Brazil,ES,Cachoeiro de Itapemirim/ES,3201209,0,1
2020-03-31,Brazil,RN,Parnamirim/RN,2403251,0,10
2020-03-31,Brazil,MG,Mariana/MG,3140001,0,2
2020-03-31,Brazil,MG,Poços de Caldas/MG,3151800,0,2
2020-03-31,Brazil,SP,Hortolândia/SP,3519071,0,1
2020-03-31,Brazil,RS,Bento Gonçalves/RS,4302105,0,2
2020-03-31,Brazil,PR,Ponta Grossa/PR,4119905,0,3
2020-03-31,Brazil,PR,Pato Branco/PR,4118501,0,2
2020-03-31,Brazil,SC,Jaguaruna/SC,4208807,0,2
2020-03-31,Brazil,SC,Gravatal/SC,4206207,0,3
2020-03-31,Brazil,MT,Várzea Grande/MT,5108402,0,2
2020-03-31,Brazil,SP,Valinhos/SP,3556206,0,1
2020-03-31,Brazil,SP,Poá/SP,3539806,0,1
2020-03-31,Brazil,MS,Ponta Porã/MS,5006606,0,1
2020-03-31,Brazil,SE,Nossa Senhora da Glória/SE,2804508,0,1
2020-03-31,Brazil,RS,Carlos Barbosa/RS,4304804,0,1
2020-03-31,Brazil,RS,Estância Velha/RS,4307609,0,2
2020-03-31,Brazil,RS,Estrela/RS,4307807,0,1
2020-03-31,Brazil,RS,Lajeado/RS,4311403,0,5
2020-03-31,Brazil,RS,Santa Maria/RS,4316907,0,2
2020-03-31,Brazil,RS,Viamão/RS,4323002,0,1
2020-03-31,Brazil,BA,Barreiras/BA,2903201,0,1
2020-03-31,Brazil,SP,São Sebastião/SP,3550704,0,2
2020-03-31,Brazil,PE,Olinda/PE,2609600,0,5
2020-03-31,Brazil,PR,FORA DO ESTADO/PR,41,0,6
2020-03-31,Brazil,AM,Parintins/AM,1303403,0,3
2020-03-31,Brazil,BA,Conceição do Jacuípe/BA,2908507,0,1
2020-03-31,Brazil,RS,Santo Antônio da Patrulha/RS,4317608,0,1
2020-03-31,Brazil,SC,Lages/SC,4209300,0,1
2020-03-31,Brazil,RS,Osório/RS,4313508,0,1
2020-03-31,Brazil,SP,Iracemápolis/SP,3521408,0,1
2020-03-31,Brazil,SP,Jundiaí/SP,3525904,0,3
2020-03-31,Brazil,BA,Juazeiro/BA,2918407,0,2
2020-03-31,Brazil,BA,Jequié/BA,2918001,0,1
2020-03-31,Brazil,MG,Betim/MG,3106705,0,5
2020-03-31,Brazil,MG,Bom Despacho/MG,3107406,0,1
2020-03-31,Brazil,MG,Campos Altos/MG,3111507,0,1
2020-03-31,Brazil,MG,Contagem/MG,3118601,0,5
2020-03-31,Brazil,MG,Lagoa da Prata/MG,3137205,0,2
2020-03-31,Brazil,MG,Timóteo/MG,3168705,0,1
2020-03-31,Brazil,PE,FORA DO ESTADO/PE,26,0,2
2020-03-31,Brazil,PE,Caruaru/PE,2604106,0,1
2020-03-31,Brazil,PE,Petrolina/PE,2611101,0,2
2020-03-31,Brazil,GO,Catalão/GO,5205109,0,1
2020-03-31,Brazil,PA,Marabá/PA,1504208,0,1
2020-03-31,Brazil,PB,Igaracy/PB,2502607,0,1
2020-03-31,Brazil,RS,Rio Grande/RS,4315602,0,2
2020-03-31,Brazil,RS,Santiago/RS,4317400,0,1
2020-03-31,Brazil,RS,Sapiranga/RS,4319901,0,1
2020-03-31,Brazil,RS,Cruzeiro do Sul/RS,4306205,0,1
2020-03-31,Brazil,RS,Capão da Canoa/RS,4304630,0,2
2020-03-31,Brazil,SC,Porto Belo/SC,4213500,0,4
2020-03-31,Brazil,SC,Gaspar/SC,4205902,0,2
2020-03-31,Brazil,SC,Içara/SC,4207007,0,1
2020-03-31,Brazil,ES,Santa Teresa/ES,3204609,0,1
2020-03-31,Brazil,AL,FORA DO ESTADO/AL,27,0,4
2020-03-31,Brazil,BA,Conde/BA,2908606,0,1
2020-03-31,Brazil,BA,Teixeira de Freitas/BA,2931350,0,1
2020-03-31,Brazil,PR,Paranavaí/PR,4118402,0,2
2020-03-31,Brazil,RJ,Campos dos Goytacazes/RJ,3301009,0,1
2020-03-31,Brazil,RJ,Duque de Caxias/RJ,3301702,0,5
2020-03-31,Brazil,RS,Garibaldi/RS,4308607,0,1
2020-03-31,Brazil,SC,FORA DO ESTADO/SC,42,0,5
2020-03-31,Brazil,SC,Camboriú/SC,4203204,0,7
2020-03-31,Brazil,SC,Laguna/SC,4209409,0,1
2020-03-31,Brazil,SC,São Ludgero/SC,4217006,0,1
2020-03-31,Brazil,SC,Tijucas/SC,4218004,0,1
2020-03-31,Brazil,CE,Mauriti/CE,2308104,0,1
2020-03-31,Brazil,RS,Anta Gorda/RS,4300703,0,2
2020-03-31,Brazil,RS,NÃO ESPECIFICADA/RS,43,0,1
2020-03-31,Brazil,RS,Paraí/RS,4314001,0,1
2020-03-31,Brazil,MT,Nova Monte Verde/MT,5108956,0,1
2020-03-31,Brazil,BA,São Domingos/BA,2928950,0,1
2020-03-31,Brazil,SP,Ribeirão Pires/SP,3543303,0,1
2020-03-31,Brazil,RJ,Valença/RJ,3306107,0,1
2020-03-31,Brazil,AL,Porto Real do Colégio/AL,2707503,0,1
2020-03-31,Brazil,RS,Pelotas/RS,4314407,0,2
2020-03-31,Brazil,RS,Cerro Grande do Sul/RS,4305173,0,1
2020-03-31,Brazil,RS,Dom Pedrito/RS,4306601,0,1
2020-03-31,Brazil,PR,Faxinal/PR,4107603,0,1
2020-03-31,Brazil,SC,Balneário Arroio do Silva/SC,4201950,0,1
2020-03-31,Brazil,SC,Canelinha/SC,4203709,0,1
2020-03-31,Brazil,SC,São Pedro de Alcântara/SC,4217253,0,1
2020-03-31,Brazil,BA,Canarana/BA,2906204,0,1
2020-03-31,Brazil,GO,Silvânia/GO,5220603,0,1
2020-03-31,Brazil,GO,Luziânia/GO,5212501,0,1
2020-03-31,Brazil,MG,Governador Valadares/MG,3127701,0,2
2020-03-31,Brazil,MG,Boa Esperança/MG,3107109,0,1
2020-03-31,Brazil,MG,São João del Rei/MG,3162500,0,2
2020-03-31,Brazil,MA,Imperatriz/MA,2105302,0,1
2020-03-31,Brazil,PR,Rio Negro/PR,4122305,0,1
2020-03-31,Brazil,SP,Tatuí/SP,3554003,0,1
2020-03-31,Brazil,SP,Mairiporã/SP,3528502,0,2
2020-03-31,Brazil,SP,Louveira/SP,3527306,0,1
2020-03-31,Brazil,SP,Vargem Grande Paulista/SP,3556453,0,2
2020-03-31,Brazil,RJ,Belford Roxo/RJ,3300456,0,2
2020-03-31,Brazil,AM,Santo Antônio do Içá/AM,1303700,0,1
2020-03-31,Brazil,AM,Boca do Acre/AM,1300706,0,1
2020-03-31,Brazil,PA,Itaituba/PA,1503606,0,1
2020-03-31,Brazil,PA,Castanhal/PA,1502400,0,1
2020-03-31,Brazil,RS,Rolante/RS,4316006,0,1
2020-03-31,Brazil,RS,Marau/RS,4311809,0,1
2020-03-31,Brazil,RS,Piratini/RS,4314605,0,1
2020-03-31,Brazil,RS,Passo Fundo/RS,4314100,0,1
2020-03-31,Brazil,RS,Nova Palma/RS,4313102,0,1
2020-03-31,Brazil,SC,Itapema/SC,4208302,0,2
2020-03-31,Brazil,SC,Siderópolis/SC,4217600,0,2
2020-03-31,Brazil,SC,Timbé do Sul/SC,4218103,0,1
2020-03-31,Brazil,ES,Castelo/ES,3201407,0,1
2020-03-31,Brazil,RR,Bonfim/RR,1400159,0,3
2020-03-31,Brazil,MG,Sabará/MG,3156700,0,3
2020-03-31,Brazil,MG,Carmo do Cajuru/MG,3114204,0,1
2020-03-31,Brazil,MG,Campo Belo/MG,3111200,0,1
2020-03-31,Brazil,MG,Guimarânia/MG,3128907,0,1
2020-03-31,Brazil,RS,Santa Rosa/RS,4317202,0,1
2020-03-31,Brazil,RS,Cachoeira do Sul/RS,4303004,0,1
2020-03-31,Brazil,PB,Sousa/PB,2516201,0,1
2020-03-31,Brazil,PB,Campina Grande/PB,2504009,0,2
2020-03-31,Brazil,RJ,Itaboraí/RJ,3301900,0,3
2020-03-31,Brazil,PR,Guarapuava/PR,4109401,0,1
2020-03-31,Brazil,PR,Iretama/PR,4110805,0,1
2020-03-31,Brazil,PR,Umuarama/PR,4128104,0,2
2020-03-31,Brazil,PR,União da Vitória/PR,4128203,0,1
2020-03-31,Brazil,CE,Maranguape/CE,2307700,0,1
2020-03-31,Brazil,MS,Batayporã/MS,5002001,0,3
2020-03-31,Brazil,MS,Rio Verde de Mato Grosso/MS,5007406,0,1
2020-03-31,Brazil,SC,Antônio Carlos/SC,4201208,0,1
2020-03-31,Brazil,SC,São Lourenço do Oeste/SC,4216909,0,1
2020-03-31,Brazil,ES,São Roque do Canaã/ES,3204955,0,1
2020-03-31,Brazil,RJ,Resende/RJ,3304201,0,2
2020-03-31,Brazil,RJ,Mangaratiba/RJ,3302601,0,1
2020-03-31,Brazil,RJ,Nova Iguaçu/RJ,3303500,0,7
2020-03-31,Brazil,GO,Goianésia/GO,5208608,0,1
2020-03-31,Brazil,GO,Águas Lindas de Goiás/GO,5200258,0,1
2020-03-31,Brazil,PE,Goiana/PE,2606200,0,1
2020-03-31,Brazil,PE,Camaragibe/PE,2603454,0,1
2020-03-31,Brazil,SC,São Francisco do Sul/SC,4216206,0,1
2020-03-31,Brazil,SC,Urussanga/SC,4219002,0,1
2020-03-31,Brazil,SC,Papanduva/SC,4212205,0,2
2020-03-31,Brazil,RN,Macaíba/RN,2407104,0,1
2020-03-31,Brazil,RN,Passa e Fica/RN,2409100,0,1
2020-03-31,Brazil,RN,Monte Alegre/RN,2407807,0,1
2020-03-31,Brazil,PA,Parauapebas/PA,1505536,0,1
2020-03-31,Brazil,ES,Itapemirim/ES,3202801,0,1
2020-03-31,Brazil,RS,Canguçu/RS,4304507,0,1
2020-03-31,Brazil,BA,Itagibá/BA,2915205,0,1
2020-03-31,Brazil,PR,Mariópolis/PR,4115309,0,1
2020-03-31,Brazil,PR,Quatiguá/PR,4120705,0,1
2020-03-31,Brazil,MS,Dourados/MS,5003702,0,2
2020-03-31,Brazil,CE,Quixadá/CE,2311306,0,2
2020-03-31,Brazil,CE,Caucaia/CE,2303709,0,1
2020-03-31,Brazil,PI,São José do Divino/PI,2210052,0,1
2020-03-31,Brazil,PI,Parnaíba/PI,2207702,0,1
2020-03-31,Brazil,SP,Sorocaba/SP,3552205,0,3
2020-03-31,Brazil,BA,Itamaraju/BA,2915601,0,1
2020-03-31,Brazil,BA,Itororó/BA,2917102,0,1
2020-03-31,Brazil,BA,FORA DO ESTADO/BA,29,0,2
2020-03-31,Brazil,BA,Pojuca/BA,2925204,0,1
2020-03-31,Brazil,MG,Extrema/MG,3125101,0,1
2020-03-31,Brazil,MG,Muriaé/MG,3143906,0,1
2020-03-31,Brazil,MG,Serra do Salitre/MG,3166808,0,1
2020-03-31,Brazil,MG,Santa Luzia/MG,3157807,0,1
2020-03-31,Brazil,PR,Contenda/PR,4106209,0,1
2020-03-31,Brazil,PR,Marechal Cândido Rondon/PR,4114609,0,1
2020-03-31,Brazil,PR,Medianeira/PR,4115804,0,1
2020-03-31,Brazil,PR,Peabiru/PR,4118808,0,1
2020-03-31,Brazil,PR,Terra Rica/PR,4127304,0,1
2020-03-31,Brazil,PR,Castro/PR,4104907,0,1
2020-03-31,Brazil,AC,Acrelândia/AC,1200013,0,7
2020-03-31,Brazil,AC,Porto Acre/AC,1200807,0,1
2020-03-31,Brazil,RS,Novo Hamburgo/RS,4313409,0,1
2020-03-31,Brazil,RJ,Rio das Ostras/RJ,3304524,0,2
2020-03-31,Brazil,RJ,Seropédica/RJ,3305554,0,1
2020-03-31,Brazil,RN,Tibau/RN,2411056,0,1
2020-03-31,Brazil,RN,Açu/RN,2400208,0,1
2020-03-31,Brazil,RN,Caicó/RN,2402006,0,1
2020-03-31,Brazil,RN,São Gonçalo do Amarante/RN,2412005,0,2
2020-03-31,Brazil,RN,São José de Mipibu/RN,2412203,0,1
2020-03-31,Brazil,AM,Anori/AM,1300102,0,1
2020-03-31,Brazil,SC,Indaial/SC,4207502,0,1
2020-03-31,Brazil,CE,Itaitinga/CE,2306256,0,1
2020-03-31,Brazil,CE,Maracanaú/CE,2307650,0,1
2020-03-31,Brazil,ES,São Mateus/ES,3204906,0,1
2020-03-31,Brazil,MG,Manhuaçu/MG,3139409,0,1
2020-03-31,Brazil,MG,Unaí/MG,3170404,0,1
2020-03-31,Brazil,GO,Itumbiara/GO,5211503,0,2
2020-03-31,Brazil,PE,Palmares/PE,2610004,0,1
2020-03-31,Brazil,PR,Rio Branco do Sul/PR,4122206,0,1
2020-03-31,Brazil,PR,Matinhos/PR,4115705,0,1
2020-03-31,Brazil,PR,Almirante Tamandaré/PR,4100400,0,2
2020-03-31,Brazil,RJ,Queimados/RJ,3304144,0,1
2020-03-31,Brazil,RJ,São João de Meriti/RJ,3305109,0,1
2020-03-31,Brazil,RJ,Teresópolis/RJ,3305802,0,1
2020-03-31,Brazil,RJ,Angra dos Reis/RJ,3300100,0,1
2020-03-31,Brazil,RJ,Rio Bonito/RJ,3304300,0,2
2020-03-31,Brazil,SP,Brodowski/SP,3507803,0,1
2020-03-31,Brazil,SP,Cajamar/SP,3509205,0,1
2020-03-31,Brazil,SP,Itupeva/SP,3524006,0,1
2020-03-31,Brazil,SP,Penápolis/SP,3537305,0,1
2020-03-31,Brazil,SP,Paulínia/SP,3536505,0,1
2020-03-31,Brazil,AM,Novo Airão/AM,1303205,0,1
2020-03-31,Brazil,RN,Apodi/RN,2401008,0,1
2020-03-31,Brazil,RN,FORA DO ESTADO/RN,24,0,2
2020-03-31,Brazil,RN,Luís Gomes/RN,2407005,0,1
2020-03-31,Brazil,RN,Carnaubais/RN,2402501,0,1
2020-03-31,Brazil,BA,Dias d'Ávila/BA,2910057,0,1
2020-03-31,Brazil,RO,Jaru/RO,1100114,0,1
2020-03-31,Brazil,RS,Taquari/RS,4321303,0,1
2020-03-31,Brazil,RS,Gravataí/RS,4309209,0,1
2020-03-31,Brazil,SC,Pescaria Brava/SC,4212650,0,1
2020-03-31,Brazil,PB,Patos/PB,2510808,0,1
2020-03-31,Brazil,CE,Beberibe/CE,2302206,0,1
2020-03-31,Brazil,TOTAL,TOTAL,0,1167,5830
2020-04-01,Brazil,SP,São Paulo/SP,3550308,533,2418
2020-04-01,Brazil,ES,Vila Velha/ES,3205200,1,36
2020-04-01,Brazil,BA,Feira de Santana/BA,2910800,1,18
2020-04-01,Brazil,RJ,Rio de Janeiro/RJ,3304557,111,697
2020-04-01,Brazil,DF,Brasília/DF,5300108,22,355
2020-04-01,Brazil,SP,Santana de Parnaíba/SP,3547304,1,18
2020-04-01,Brazil,RJ,Niterói/RJ,3303302,5,62
2020-04-01,Brazil,PE,Recife/PE,2611606,7,65
2020-04-01,Brazil,PR,Curitiba/PR,4106902,11,98
2020-04-01,Brazil,PR,Cianorte/PR,4105508,1,8
2020-04-01,Brazil,SP,Ferraz de Vasconcelos/SP,3515707,4,9
2020-04-01,Brazil,SC,Florianópolis/SC,4205407,2,60
2020-04-01,Brazil,GO,Goiânia/GO,5208707,3,42
2020-04-01,Brazil,BA,Salvador/BA,2927408,21,153
2020-04-01,Brazil,AM,Manaus/AM,1302603,20,179
2020-04-01,Brazil,MS,Campo Grande/MS,5002704,1,38
2020-04-01,Brazil,MG,Juiz de Fora/MG,3136702,1,24
2020-04-01,Brazil,SE,Aracaju/SE,2800308,2,19
2020-04-01,Brazil,ES,Linhares/ES,3203205,3,7
2020-04-01,Brazil,ES,Vitória/ES,3205309,6,34
2020-04-01,Brazil,SP,Carapicuíba/SP,3510609,1,7
2020-04-01,Brazil,SP,São Bernardo do Campo/SP,3548708,8,52
2020-04-01,Brazil,SP,São Caetano do Sul/SP,3548807,2,32
2020-04-01,Brazil,CE,Fortaleza/CE,2304400,42,413
2020-04-01,Brazil,MG,Belo Horizonte/MG,3106200,25,188
2020-04-01,Brazil,SP,Santo André/SP,3547809,3,51
2020-04-01,Brazil,MG,Uberlândia/MG,3170206,4,14
2020-04-01,Brazil,PR,Campo Largo/PR,4104204,1,4
2020-04-01,Brazil,PR,Pinhais/PR,4119152,1,5
2020-04-01,Brazil,PR,Londrina/PR,4113700,17,26
2020-04-01,Brazil,SC,Balneário Camboriú/SC,4202008,1,10
2020-04-01,Brazil,PR,Maringá/PR,4115200,1,10
2020-04-01,Brazil,PR,Foz do Iguaçu/PR,4108304,2,12
2020-04-01,Brazil,PA,Belém/PA,1501402,5,26
2020-04-01,Brazil,PB,João Pessoa/PB,2507507,1,15
2020-04-01,Brazil,SP,São José do Rio Preto/SP,3549805,1,7
2020-04-01,Brazil,SP,Campinas/SP,3509502,7,22
2020-04-01,Brazil,SP,Guarulhos/SP,3518800,4,25
2020-04-01,Brazil,SP,Barueri/SP,3505708,1,21
2020-04-01,Brazil,SP,Cotia/SP,3513009,9,21
2020-04-01,Brazil,SC,Tubarão/SC,4218707,1,10
2020-04-01,Brazil,RS,Sant'Ana do Livramento/RS,4317103,1,5
2020-04-01,Brazil,PI,Teresina/PI,2211001,1,17
2020-04-01,Brazil,SP,Suzano/SP,3552502,3,4
2020-04-01,Brazil,AP,Macapá/AP,1600303,1,11
2020-04-01,Brazil,SC,Jaraguá do Sul/SC,4208906,1,4
